accessibility,address,coordinates,coordinates_type,data_url,dataset,description,email,external_id,fax_number,house_number,id,image_url,last_updated,latitude,location,longitude,name,opening_times,phone_number,po_box,po_box_number,post_name,post_number,street,url,venue_details
,"ALBADA,PL. LA, 5","[678089.06, 4614428.0]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,8065,,,605,,2015-05-29T11:42:36Z,41.6617126845649,,-0.860973579495058,Centro de Tiempo Libre La Cometa,,976 726126,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/605/
,"PALOMAR,ALEJANDRO(DR., 4","[677222.55, 4613501.22]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,tramalena@ftranvia.org,2943,,,604,,2015-12-17T09:01:58Z,41.6535639310041,,-0.871649092155679,Tramalena: Centro Municipal de Promoción Sociolaboral para Mujeres,,976 390 564,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/604/
,"GRAL.MILITAR,ACAD. AV, 21","[677276.96, 4616746.69]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,3965,,,603,,2015-05-29T11:42:35Z,41.6827641668874,,-0.870033004151487,Ludoteca Municipal Parque Goya (A Cotenas),,976 743 594,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/603/
,"ARMAS, 72","[676126.95, 4614041.53]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,infoactiva@zaragoza.es,9645,,,602,,2015-07-29T09:23:56Z,41.6586701209735,,-0.884638832246364,Zaragoza Activa Las Armas,,976 72 17 10 ,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/602/
,"PILAR, PL. NTRA. SRA., 18","[676840.38, 4613965.9]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,844,976 724 677,,589,,2015-05-29T11:42:35Z,41.6578313945841,,-0.876098253921987,Alcaldía,,"976 721 100, 4650",,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/589/
"<div><img src=""/cont/paginas/sinbarreras/img/icono_noacces.jpg"" alt="""" /> No Accesible</div>
<ul>
    <li><strong>Acceso</strong>: Escal&oacute;n  con pendiente. Puertas no autom&aacute;ticas.</li>
    <li><strong>Movilidad en el interior del edificio:</strong>
    <ul>
        <li>Rampa de acceso (1m.)</li>
        <li>Espacios Amplios: S&iacute;.</li>
        <li>Servicio de duchas para familias.</li>
        <li>Aseos Adaptados: No.</li>
    </ul>
    </li>
</ul>
<p><em>Informaci&oacute;n facilitada por Disminuidos F&iacute;sicos de Arag&oacute;n</em></p>","ASSO,IGNACIO J (PL.DE, 4","[677143.02, 4613663.69]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,gusantina@gusantina.es,843,,,588,,2015-05-29T11:42:35Z,41.655043999493,,-0.872555430574365,Centro de Tiempo Libre Gusantina (Casco Viejo),,976 398883/628 573407/691 812818,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/588/
"<div><img alt="""" src=""/cont/paginas/sinbarreras/img/icono_acomp1.jpg"" /> Accesible con Acompa&ntilde;ante</div>
<ul>
    <li><strong>Acceso</strong>: Entrada con un bordillo de (3cm).</li>
    <li><strong>Movilidad en el interior del edificio:</strong>
    <ul>
        <li>Espacios Amplios: S&iacute;</li>
        <li>Aseo no adaptado.</li>
    </ul>
    </li>
</ul>
<p><em>Informaci&oacute;n facilitada por Disminuidos F&iacute;sicos de Arag&oacute;n</em></p>","SAN PABLO, 83-85","[675900.38, 4614067.5]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,842,,,587,,2015-05-29T11:42:35Z,41.6589539165523,,-0.887350613393804,Centro de Tiempo Libre Cadeneta (Casco Viejo),,976 285 664,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/587/
,"RAFOLS (MADRE), 4","[676000.68, 4613576.79]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,841,,,586,,2015-05-29T11:42:35Z,41.6545148599789,,-0.886291235230511,Almacen de Publicaciones,,976 723 795,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/586/
,"LORETO, NTRA.SRA. GRP, 40","[664291.63, 4616554.5]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,840,,,585,,2015-05-29T11:42:35Z,41.683819221657,,-1.02601091342463,Centro de Tiempo Libre Saltapillos (Garrapinillos),,976 780 025,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/585/
,"HEROISMO, 5","[677159.85, 4613433.38]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,839,976 726055,,584,,2015-06-22T12:02:19Z,41.652967241116,,-0.872421690331907,Centro Municipal de Servicios Sociales La Magdalena,,976 726054,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/584/
,"ALMOZARA, AV. DE LA, 65","[674995.22, 4614748.29]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,830,976 282 219,,576,,2016-04-11T13:21:45Z,41.6652810574185,,-0.898015611231745,Centro Deportivo Municipal La Almozara,,976 282 219,,,,,,http://www.zaragoza.es/deporte/,http://ma.tingtun.no/ogd/datasets/data/venues/576/
,"AGUSTIN PRINCIPE, M., 5","[672976.56, 4613523.5]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,829,976 344 570,,575,,2016-04-11T13:37:00Z,41.6546971835745,,-0.922602161961359,Pabellón Deportivo Municipal Ramiro Solans,,976 344 570,,,,,,http://www.zaragoza.es/ciudad/deporte/,http://ma.tingtun.no/ogd/datasets/data/venues/575/
,"SANZ IBAÑEZ,J(DOCTOR), S/N","[673853.16, 4613502.6]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,828,976 335 948,,574,,2016-04-11T13:36:19Z,41.6543183459311,,-0.912087234689292,Pabellon Deportivo Municipal Monsalud,,976 335 948,,,,,,http://www.zaragoza.es/ciudad/deporte/,http://ma.tingtun.no/ogd/datasets/data/venues/574/
,"VIOLA, MANUEL(PINTOR), S/N","[678444.44, 4614416.18]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,827,976 394 831,,573,,2016-04-11T13:35:53Z,41.6615267962897,,-0.856711511173091,Pabellón Deportivo Municipal La Jota,,976 476 809,,,,,,http://www.zaragoza.es/deporte/,http://ma.tingtun.no/ogd/datasets/data/venues/573/
,"IGLESIA           SIS, 34","[680768.61, 4615658.2]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,809,976 577 293,,568,,2016-04-11T13:35:04Z,41.6721820497056,,-0.828439361837931,Pabellon Deportivo Municipal Fernando Escartín (Santa Isabel),,976 577 293,,,,,,http://www.zaragoza.es/deporte/,http://ma.tingtun.no/ogd/datasets/data/venues/568/
,"SANTA ANA         MNZ, 2-4","[668976.69, 4618854.5]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,808,976 788 995,,567,,2016-04-11T13:32:01Z,41.7035422090891,,-0.96910131727522,Pabellon Deportivo Municipal Cecilio Pallarés (Monzalbarba),,976 773 310,,,,,,http://www.zaragoza.es/deporte/,http://ma.tingtun.no/ogd/datasets/data/venues/567/
,"VIÑAS, JUAN D LAS CRT, 2","[681344.06, 4608743.5]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,807,976 500 358,,566,,2016-04-11T13:30:32Z,41.6098140138185,,-0.82362740449379,Pabellon Deportivo Municipal Ángel Escoriaza ( La Cartuja),,976 500 358,,,,,,http://www.zaragoza.es/ciudad/deporte/,http://ma.tingtun.no/ogd/datasets/data/venues/566/
,"CONSTITUCION, AV. CST, 19","[664406.56, 4621039.5]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,806,976 774175,,565,,2016-04-11T13:31:39Z,41.7241684224232,,-1.02339423006812,Pabellon Deportivo Municipal Casetas,,976 774175,,,,,,http://www.zaragoza.es/deporte/,http://ma.tingtun.no/ogd/datasets/data/venues/565/
"<p><strong>Aparcamiento</strong>: 2 plazas reservadas</p>
<div><strong> Zona de Piscinas</strong></div>
<ul>
    <li><strong> Aseo Adaptado</strong>: S&iacute;</li>
    <li><strong>Pediluvio Adaptado:</strong>: S&iacute;.</li>
</ul>
<div><img alt=""Icono de Accesible"" src=""/cont/paginas/sinbarreras/img/icono_silla1.jpg"" />Accesible</div>
<p><em>Informaci&oacute;n facilitada por Instalaciones Deportivas</em></p>","SAGRADA (NTRA.SRA)MNZ, 1","[669044.31, 4619379.5]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,805,976 773769,,564,,2016-04-11T13:23:40Z,41.7082536111345,,-0.968140252035233,Centro Deportivo Municipal Monzalbarba. Piscinas y Pistas,,976 773769,,,,,,http://www.zaragoza.es/ciudad/deporte/,http://ma.tingtun.no/ogd/datasets/data/venues/564/
"<p><strong>Aparcamiento</strong>: 2 plazas reservadas</p>
<div><strong> Zona de Piscinas</strong></div>
<ul>
    <li><strong> Aseo Adaptado</strong>: S&iacute;</li>
    <li><strong>Descensor Vaso o Rampa:</strong>: No.</li>
    <li><strong>Pediluvio Adaptado:</strong>: S&iacute;.</li>
</ul>
<div><img src=""/cont/paginas/sinbarreras/img/icono_silla1.jpg"" alt=""Icono de Accesible"" />Accesible</div>
<p><em>Informaci&oacute;n facilitada por Instalaciones Deportivas</em></p>","LOGROÑO, AUTOVIA  CST, S/N","[663631.52, 4620849.1]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,804,976 72 38 28,,563,,2016-06-06T08:37:52Z,41.7226143562693,,-1.03275928172241,Centro Deportivo Municipal Casetas Aguas Claras. Piscinas,,976 72 38 26,,,,,,http://www.zaragoza.es/ciudad/deporte/,http://ma.tingtun.no/ogd/datasets/data/venues/563/
,"PILAR, PL. NTRA. SRA., 18","[676840.38, 4613965.9]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,367,976 201985,,562,,2015-05-29T11:42:35Z,41.6578313945841,,-0.876098253921987,Unidad de Precios Publicos,,"976 724569, 4569",,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/562/
,"PILAR, PL. NTRA. SRA., 18","[676840.38, 4613965.9]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,782, ,,559,,2015-05-29T11:42:35Z,41.6578313945841,,-0.876098253921987,Almacen,,976 724 844,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/559/
,"INMACULADA, PLAZA DE, S/N","[672450.85, 4612060.28]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,775,976 72 60 32 ,,558,,2015-06-22T12:09:41Z,41.6416401743358,,-0.929333780031263,Centro Municipal de Servicios Sociales Valdefierro,, 976 72 60 31,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/558/
<p>Supresi&oacute;n de barreras arquitect&oacute;nicas: (actuaci&oacute;n que se prevee realizar en los a&ntilde;os 2006-2007)</p>,"SENECA, LUCIO ANNEO, 78","[672855.73, 4613201.23]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,769,976 345954,,553,,2015-06-22T12:04:59Z,41.6518225501413,,-0.924145557597198,Centro Municipal de Servicios Sociales Oliver,,976723410,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/553/
,"VIRTO, MARIA, S/N","[678372.09, 4614696.41]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,767,976 473327,,551,,2015-06-22T12:02:03Z,41.6640653126653,,-0.857496271238992,Centro Municipal de Servicios Sociales La Jota,,976 726080,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/551/
,"UNIVERSITAS, VIA, 19","[674336.69, 4612803.0]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,sscdelicias@zaragoza.es,766,976 726012 ,,550,,2015-06-22T12:00:25Z,41.6479155049104,,-0.906487925917752,Centro Municipal de Servicios Sociales Delicias,,976 726010 ,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/550/
,"CORTES, HERNAN, 31","[675802.94, 4613029.28]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,765,976 726113,,549,,2015-06-22T12:00:08Z,41.6496303109156,,-0.888825466036546,Centro Municipal de Servicios Sociales Centro,,976 726111,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/549/
,"ARMAS, 61","[676168.74, 4614027.4]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,764,976 72 60 17 ,,548,,2015-06-22T12:08:34Z,41.6585336998105,,-0.884141410062935,Centro Municipal de Servicios Sociales San Pablo,,Centralita: 976 72 60 15 ,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/548/
,"DUCE, ALBERTO, 2","[675892.6, 4615717.9]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,761,976726053,,545,,2015-06-22T11:58:42Z,41.6738109775011,,-0.886958107687005,Centro Municipal de Servicios Sociales Actur,,976726051<br/>Información dependencia: 976726050,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/545/
,"SAN LORENZO, 9","[677034.78, 4613591.95]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,servicios@juventudzaragoza.org,731,976 218338,,518,,2015-06-15T11:16:55Z,41.6544223155717,,-0.873875751022621,Centro de Servicios para Asociaciones Juveniles,,976 218338 ,,,,,,http://www.juventudzaragoza.com/centro-de-servicios-para-asociaciones-juveniles,http://ma.tingtun.no/ogd/datasets/data/venues/518/
,"SAN CARLOS, PLAZA DE, 4","[676999.67, 4613489.75]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,viviendajoven@zaragoza.es,729,976 721847,,516,,2015-05-29T11:42:35Z,41.6535102103063,,-0.874327388979163,Bolsa de Vivienda Joven,,"976 721800, 976 1880, 1881",,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/516/
,"AUTONOMIA ARAGON  CRT, 21","[681365.02, 4608448.1]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,2166,976 500906,,512,,2015-06-22T12:01:42Z,41.6071504246494,,-0.823465440242693,Centro Municipal de Servicios Sociales La Cartuja,,976 72 6177,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/512/
"<div><img src=""/cont/paginas/sinbarreras/img/icono_acomp1.jpg"" alt="""" /> Accesible con Acompa&ntilde;ante</div>
<h4>C&oacute;mo llegar</h4>
<ul>
    <li><strong>Accesos</strong>:&nbsp;         Por el barrio rural de Juslibol (2.200m desde la plaza):</li>
    <li><strong>Autob&uacute;s Urbano: </strong>L&iacute;nea 43 hasta la Plaza de Juslibol. L&iacute;neas 20,23,42, 44 y 50 hasta el barrio del Actur.<a shape=""rect"" href=""http://www.tuzsa.es/"">&nbsp; M&aacute;s Informaci&oacute;n</a></li>
    <li><strong>Transporte Colectivo</strong>: Fines de semana y festivos de primavera y oto&ntilde;o en el tren <em> El Carrizal</em> (salida desde C/Mar&iacute;a Zambrano): Una plaza adaptada</li>
    <li><span style=""font-weight: bold;"">P</span><strong>rohibido </strong>el paso de veh&iacute;culos a motor desde el final del Galacho y la circulaci&oacute;n de bicicletas en el interior del Galacho</li>
</ul>
<h4>Centro de Visitantes del Galacho</h4>
<ul>
    <li><strong>Acceso</strong>: Con rampa y barandilla.</li>
    <li><strong>Movilidad en el interior del edificio</strong>:
    <ul>
        <li>Espacios Amplios. S&iacute;.</li>
        <li>El personal especializado atiende y acompa&ntilde;a a los visitantes al espacio natural para completar la visita.</li>
    </ul>
    </li>
    <li><strong>Accesibilidad Sensorial</strong>
    <ul>
        <li>Dispone de maquetas, sala de proyecciones. Una exposici&oacute;n permanente interpreta a trav&eacute;s de distintos medios expositivos y audiovisuales las caracter&iacute;sticas del Galacho y su entorno.</li>
    </ul>
    </li>
</ul>
<p><a href=""http://www.zaragoza.es/ciudad/participacion/detalle_Centro?id=2756"">M&aacute;s Informaci&oacute;n</a></p>
<p><em>Informaci&oacute;n facilitada por Fundaci&oacute;n Disminuidos F&iacute;sicos de Arag&oacute;n</em></p>","DE ALFOCEA, S/N","[672956.63, 4619225.0]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,cvgalacho@zaragoza.es,2756,,,511,,2016-10-13T07:47:20Z,41.7060220508777,,-0.921189650140386,Centro de Visitantes del Galacho de Juslibol,,"650 576 526 , 667 699 725",,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/511/
,"PEIRONA,FCO.(ANDADOR), S/N","[673868.86, 4612345.63]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,fearpa@fearpa.com,2752,976 730 608,,510,,2016-04-11T13:41:16Z,41.6439007715156,,-0.912235210735568,Patinódromo La Bozada,,976 731 361,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/510/
"<div><img src=""/cont/paginas/sinbarreras/img/icono_silla1.jpg"" alt="""" /> Accesible</div>
<div class=""set_thumb_div""><img width=""75"" height=""75"" src=""http://www.zaragoza.es/cont/paginas/museos/es/foro/img/cubo-foro-1.jpg"" alt="""" /><a href=""https://www.flickr.com/photos/zaragoza_es/sets/72157651208624026/"">Galer&iacute;a de Im&aacute;genes</a></div>
<ul>
    <li><strong>Aparcamiento:</strong> En Plaza del Pilar y Juzgados.</li>
    <li><strong>Acceso</strong>:  Entrada con rampa con una dificultad media.<br />
    El mostrador est&aacute; adaptado</li>
    <li><strong>Movilidad en el interior del edificio</strong>:
    <ul>
        <li>Espacios amplios:  S&iacute;, entre las diferentes salas a visitar.</li>
        <li>Ascensor Adaptado: S&iacute;.</li>
        <li>Aseos Adaptados: S&iacute;, en planta -2.</li>
        <li>Recorrido y aseos adaptados para personas con silla de ruedas.</li>
        <li>Bancos de descanso.</li>
    </ul>
    </li>
    <li><strong> Aseos Adaptados:</strong> S&iacute; dispone en la planta s&oacute;tano n&ordm;2.</li>
</ul>
<p><strong>Accesibilidad Sensorial</strong></p>
<ul>
    <li>Bucle magn&eacute;tico para discapacidad auditiva en recepci&oacute;n y en espacios de maquetas sonoras.</li>
    <li>Signogu&iacute;as que resumen los contenidos del museo mediante int&eacute;rprete de lengua de signos y subt&iacute;tulos.</li>
    <li>V&iacute;deo resumen en lengua de signos, subtitulado en castellano.</li>
    <li>Audiogu&iacute;as con audiodescripci&oacute;n. Amplificadores.</li>
    <li>Maquetas t&aacute;ctiles y rotuladas en braille.</li>
    <li>Plano del Museo en braille.</li>
    <li>Lupas y magnificadores.</li>
</ul>
<p><em>Informaci&oacute;n facilitada por la Fundaci&oacute;n de Disminuidos F&iacute;sicos de Arag&oacute;n y el Servicio de Cultura  </em></p>","SEO, PLAZA DE LA, 2","[676934.75, 4613880.67]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,museoforo@zaragoza.es,701,976 721 224,,507,,2016-10-21T09:47:56Z,41.6570432950698,,-0.874990822857833,Museo del Foro de Caesaraugusta,,976 721 221,,,,,,http://www.zaragoza.es/ciudad/turismo/es/que-visitar/detalle_Monumento?id=2,http://ma.tingtun.no/ogd/datasets/data/venues/507/
,"SAN GREGORIO, AV  SGR, 14","[677959.56, 4617837.5]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,2163,,,499,,2016-06-23T12:08:31Z,41.692430157819,,-0.861511848261172,Centro Municipal de Servicios Sociales San Gregorio,,976 726 212,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/499/
,"SAN AGUSTIN, PLAZA DE, 2","[677408.53, 4613410.17]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,didacticachz@zaragoza.es,2737,,,498,,2015-05-29T11:42:35Z,41.6527030225975,,-0.869444071130216,Didáctica Centro de Historias,,976 721885,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/498/
"<p><strong>Aparcamiento</strong>: 2 plaza reservada</p>
<div><strong> Zona de Piscinas</strong></div>
<ul>
    <li><strong>Entrada:</strong> Accesible.</li>
    <li><strong> Aseo Adaptado</strong>: S&iacute;</li>
    <li><strong>Vestuarios Adaptado</strong>: S&iacute;.</li>
    <li><strong>Descensor Vaso o Rampa:</strong>: S&iacute;.</li>
    <li><strong>Pediluvio Adaptado:</strong>: S&iacute;.</li>
    <li><strong>Silla Ruedas Zona H&uacute;meda:</strong>: S&iacute;. 2 (rampa)</li>
</ul>
<div><img alt=""Icono de Accesible"" src=""/cont/paginas/sinbarreras/img/icono_silla1.jpg"" />Accesible</div>
<p><em>Informaci&oacute;n facilitada por Instalaciones Deportivas</em></p>","CASCAJO, EL, S/N","[677989.68, 4617691.47]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/4/,,,2727,976 523050,,495,,2016-04-11T13:26:05Z,41.6911090275777,,-0.861193707728815,Centro Deportivo Municipal San Gregorio . Piscinas,,976 514568,,,,,,http://www.zaragoza.es/ciudad/deporte/,http://ma.tingtun.no/ogd/datasets/data/venues/495/
